"workerid","nat","age","gender","race","region","gendCom","raceCom","regCom","genCom","name1","conttype2","context","trialtype","content","qtype","conttype","naturalness","comment","experiment"
"S_11","Y","30s","M","CAU","MW",NA,"","","","Lydia","nopre2","c1","filler","someclimb","noever2","c2",63,"","exp3b"
"S_11","Y","30s","M","CAU","MW",NA,"","","","Andrew","c2","neut2","mnpi","clue","evenq","c1",65,"","exp3b"
"S_11","Y","30s","M","CAU","MW",NA,"","","","Roy","c2","neg","snpi","anytime","evenpnq","c1",31,"","exp3b"
"S_355","Y","40s","M","CAU","SO",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",92,"","exp3b"
"S_355","Y","40s","M","CAU","SO",NA,"","","","Lydia","yespre2","c1","filler","someclimb","noever2","c2",26,"","exp3b"
"S_355","Y","40s","M","CAU","SO",NA,"","","","Jacob","c2","neut2","evenl","grain","evenpnq","c1",59,"","exp3b"
"S_355","Y","40s","M","CAU","SO",NA,"","","","Roy","c2","neut","snpi","ever","pnq2","c1",15,"","exp3b"
"S_355","Y","40s","M","CAU","SO",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",63,"","exp3b"
"S_355","Y","40s","M","CAU","SO",NA,"","","","Alice","c2","neg","mnpi","lift","pq","c1",62,"","exp3b"
"S_355","Y","40s","M","CAU","SO",NA,"","","","Sally","c2","neut","evenh","call","evenq","c1",64,"","exp3b"
"S_351","N","20s","F","OTH","nonUS",NA,"white ","","","Prue","TRUE","c1","filler","base1c","res","TRUE",41,"","exp3b"
"S_351","N","20s","F","OTH","nonUS",NA,"white ","","","Lydia","nopre2","c1","filler","someclimb","noever2","c2",22,"","exp3b"
"S_351","N","20s","F","OTH","nonUS",NA,"white ","","","Dean","TRUE","c1","filler","base2c","res","TRUE",6,"","exp3b"
"S_351","N","20s","F","OTH","nonUS",NA,"white ","","","Alice","c2","neut","mnpi","wink","pq","c1",1,"","exp3b"
"S_351","N","20s","F","OTH","nonUS",NA,"white ","","","Matt","c2","neg","evenh","read","evenq","c1",0,"","exp3b"
"S_351","N","20s","F","OTH","nonUS",NA,"white ","","","Roy","c2","neut2","snpi","ever","pnq2","c1",71,"","exp3b"
"S_351","N","20s","F","OTH","nonUS",NA,"white ","","","Jacob","c2","neg","evenl","grain","evenpnq","c1",96,"","exp3b"
"S_342","Y","50s","M","CAU","SO",NA,"","","none","Prue","TRUE","c1","filler","base1c","res","TRUE",92,"","exp3b"
"S_342","Y","50s","M","CAU","SO",NA,"","","none","Dean","TRUE","c1","filler","base2c","res","FALSE",5,"","exp3b"
"S_342","Y","50s","M","CAU","SO",NA,"","","none","Sally","c2","neg","evenh","praise","evenpnq","c1",74,"","exp3b"
"S_342","Y","50s","M","CAU","SO",NA,"","","none","Lydia","yespre2","c1","filler","someclimb","noever2","c2",76,"","exp3b"
"S_342","Y","50s","M","CAU","SO",NA,"","","none","Roy","c2","neut2","snpi","ever","evenq","c1",77,"","exp3b"
"S_342","Y","50s","M","CAU","SO",NA,"","","none","Jacob","c2","neg","evenl","smallest","pq","c1",91,"","exp3b"
"S_342","Y","50s","M","CAU","SO",NA,"","","none","Andrew","c2","neut","mnpi","clue","pnq","c1",1,"","exp3b"
"S_163","Y","30s","M","CAU","MA",NA,"","","N/A","Prue","TRUE","c1","filler","base1c","res","TRUE",100,"","exp3b"
"S_163","Y","30s","M","CAU","MA",NA,"","","N/A","Alice","c2","neg","mnpi","wink","pnq","c1",100,"","exp3b"
"S_163","Y","30s","M","CAU","MA",NA,"","","N/A","Lydia","nopre","c1","filler","someclimb","noever","c2",23,"","exp3b"
"S_163","Y","30s","M","CAU","MA",NA,"","","N/A","Roy","c2","neut","snpi","anytime","evenq","c1",84,"","exp3b"
"S_163","Y","30s","M","CAU","MA",NA,"","","N/A","Dean","TRUE","c1","filler","base2c","res","FALSE",0,"","exp3b"
"S_163","Y","30s","M","CAU","MA",NA,"","","N/A","Sally","c2","neut","evenh","call","evenpnq","c1",36,"","exp3b"
"S_163","Y","30s","M","CAU","MA",NA,"","","N/A","Jacob","c2","neut2","evenl","grain","pq","c1",100,"","exp3b"
"S_124","Y","50s","F","CAU","MW",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",87,"","exp3b"
"S_124","Y","50s","F","CAU","MW",NA,"","","","Lydia","nopre","c1","filler","someclimb","noever","c2",30,"","exp3b"
"S_124","Y","50s","F","CAU","MW",NA,"","","","Lily","c2","neut2","snpi","anything","pnq","c1",37,"","exp3b"
"S_124","Y","50s","F","CAU","MW",NA,"","","","Carrie","c2","neg","evenl","hint","evenpnq","c1",61,"","exp3b"
"S_124","Y","50s","F","CAU","MW",NA,"","","","Alice","c2","neut","mnpi","lift","pq","c1",18,"","exp3b"
"S_124","Y","50s","F","CAU","MW",NA,"","","","Sally","c2","neg","evenh","call","evenq","c1",13,"","exp3b"
"S_124","Y","50s","F","CAU","MW",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",55,"","exp3b"
"S_337","Y","20s","M","AFR","MA",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",16,"","exp3b"
"S_337","Y","20s","M","AFR","MA",NA,"","","","Lily","c2","neg","snpi","anything","evenq","c1",10,"","exp3b"
"S_337","Y","20s","M","AFR","MA",NA,"","","","Matt","c2","pos","evenh","solve","evenpnq","c1",7,"","exp3b"
"S_337","Y","20s","M","AFR","MA",NA,"","","","Andrew","c2","neut2","mnpi","clue","pnq","c1",23,"","exp3b"
"S_337","Y","20s","M","AFR","MA",NA,"","","","Lydia","yespre2","c1","filler","someclimb","noever2","c2",0,"","exp3b"
"S_337","Y","20s","M","AFR","MA",NA,"","","","Carrie","c2","neut","evenl","inkling","pq","c1",1,"","exp3b"
"S_337","Y","20s","M","AFR","MA",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",1,"","exp3b"
"S_184","Y","60s","F","CAU","NE",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",0,"","exp3b"
"S_184","Y","60s","F","CAU","NE",NA,"","","","Lydia","yespre2","c1","filler","someclimb","noever2","c2",100,"","exp3b"
"S_184","Y","60s","F","CAU","NE",NA,"","","","Sally","c2","pos","evenh","call","evenpnq","c1",100,"","exp3b"
"S_184","Y","60s","F","CAU","NE",NA,"","","","Roy","c2","neg","snpi","ever","evenq","c1",100,"","exp3b"
"S_184","Y","60s","F","CAU","NE",NA,"","","","Jacob","c2","neut","evenl","smallest","pq","c1",100,"","exp3b"
"S_184","Y","60s","F","CAU","NE",NA,"","","","Alice","c2","neut2","mnpi","wink","pnq","c1",3,"","exp3b"
"S_184","Y","60s","F","CAU","NE",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",86,"","exp3b"
"S_363","Y","20s","F","CAU","MW",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",80,"","exp3b"
"S_363","Y","20s","F","CAU","MW",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",100,"","exp3b"
"S_363","Y","20s","F","CAU","MW",NA,"","","","Andrew","c2","neut","mnpi","give","evenq","c1",97,"","exp3b"
"S_363","Y","20s","F","CAU","MW",NA,"","","","Lily","c2","neut2","snpi","anything","evenpnq","c1",11,"","exp3b"
"S_363","Y","20s","F","CAU","MW",NA,"","","","Lydia","yespre2","c1","filler","someclimb","yesever2","c2",5,"","exp3b"
"S_363","Y","20s","F","CAU","MW",NA,"","","","Jacob","c2","neg","evenl","smallest","pnq","c1",80,"","exp3b"
"S_363","Y","20s","F","CAU","MW",NA,"","","","Sally","c2","neg","evenh","praise","pq","c1",35,"","exp3b"
"S_133","Y","40s","F","CAU","WE",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",96,"","exp3b"
"S_133","Y","40s","F","CAU","WE",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",98,"","exp3b"
"S_133","Y","40s","F","CAU","WE",NA,"","","","Sally","c2","neut","evenh","praise","pq","c1",87,"","exp3b"
"S_133","Y","40s","F","CAU","WE",NA,"","","","Lily","c2","neut","snpi","anything","evenpnq","c1",9,"","exp3b"
"S_133","Y","40s","F","CAU","WE",NA,"","","","Andrew","c2","neg","mnpi","give","evenq","c1",96,"","exp3b"
"S_133","Y","40s","F","CAU","WE",NA,"","","","Carrie","c2","neut2","evenl","hint","pnq","c1",29,"","exp3b"
"S_133","Y","40s","F","CAU","WE",NA,"","","","Lydia","nopre","c1","filler","someclimb","yesever","c2",20,"","exp3b"
"S_209","Y","60s","M","CAU","SO",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",55,"","exp3b"
"S_209","Y","60s","M","CAU","SO",NA,"","","","Lydia","nopre","c1","filler","someclimb","yesever","c2",17,"","exp3b"
"S_209","Y","60s","M","CAU","SO",NA,"","","","Roy","c2","neg","snpi","anytime","evenq","c1",95,"","exp3b"
"S_209","Y","60s","M","CAU","SO",NA,"","","","Sally","c2","pos","evenh","call","evenpnq","c1",13,"","exp3b"
"S_209","Y","60s","M","CAU","SO",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",6,"","exp3b"
"S_209","Y","60s","M","CAU","SO",NA,"","","","Alice","c2","neut2","mnpi","wink","pnq","c1",25,"","exp3b"
"S_209","Y","60s","M","CAU","SO",NA,"","","","Carrie","c2","neut","evenl","hint","pq","c1",59,"","exp3b"
"S_127","Y","40s","F","CAU","MW",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",78,"","exp3b"
"S_127","Y","40s","F","CAU","MW",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",76,"","exp3b"
"S_127","Y","40s","F","CAU","MW",NA,"","","","Jacob","c2","neg","evenl","smallest","pnq","c1",44,"","exp3b"
"S_127","Y","40s","F","CAU","MW",NA,"","","","Lydia","nopre2","c1","filler","someclimb","noever2","c2",99,"","exp3b"
"S_127","Y","40s","F","CAU","MW",NA,"","","","Roy","c2","neut2","snpi","ever","evenpnq","c1",76,"","exp3b"
"S_127","Y","40s","F","CAU","MW",NA,"","","","Matt","c2","neg","evenh","read","pq","c1",25,"","exp3b"
"S_127","Y","40s","F","CAU","MW",NA,"","","","Andrew","c2","neut","mnpi","give","evenq","c1",76,"","exp3b"
"S_334","Y","40s","M","CAU","MA",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",91,"","exp3b"
"S_334","Y","40s","M","CAU","MA",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",91,"","exp3b"
"S_334","Y","40s","M","CAU","MA",NA,"","","","Matt","c2","pos","evenh","read","evenpnq","c1",83,"","exp3b"
"S_334","Y","40s","M","CAU","MA",NA,"","","","Andrew","c2","neut2","mnpi","give","pnq","c1",87,"","exp3b"
"S_334","Y","40s","M","CAU","MA",NA,"","","","Carrie","c2","neut","evenl","inkling","pq","c1",75,"","exp3b"
"S_334","Y","40s","M","CAU","MA",NA,"","","","Lydia","yespre2","c1","filler","someclimb","noever2","c2",81,"","exp3b"
"S_334","Y","40s","M","CAU","MA",NA,"","","","Roy","c2","neg","snpi","ever","evenq","c1",89,"","exp3b"
"S_267","Y","20s","M","NAT","nonUS",NA,"","","native","Prue","TRUE","c1","filler","base1c","res","FALSE",67,"like it","exp3b"
"S_267","Y","20s","M","NAT","nonUS",NA,"","","native","Carrie","c2","neut2","evenl","inkling","pnq","c1",62,"not at all","exp3b"
"S_267","Y","20s","M","NAT","nonUS",NA,"","","native","Matt","c2","neut","evenh","read","pq","c1",76,"yeah its nice","exp3b"
"S_267","Y","20s","M","NAT","nonUS",NA,"","","native","Andrew","c2","neg","mnpi","give","evenq","c1",60,"nature","exp3b"
"S_267","Y","20s","M","NAT","nonUS",NA,"","","native","Roy","c2","neut","snpi","ever","evenpnq","c1",56,"yep","exp3b"
"S_267","Y","20s","M","NAT","nonUS",NA,"","","native","Lydia","nopre2","c1","filler","someclimb","yesever2","c2",60,"sorry","exp3b"
"S_267","Y","20s","M","NAT","nonUS",NA,"","","native","Dean","TRUE","c1","filler","base2c","res","TRUE",57,"yes","exp3b"
"S_292","Y","30s","F","CAU","MW",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",14,"","exp3b"
"S_292","Y","30s","F","CAU","MW",NA,"","","","Roy","c2","neg","snpi","ever","pnq2","c1",21,"","exp3b"
"S_292","Y","30s","F","CAU","MW",NA,"","","","Carrie","c2","neut","evenl","inkling","evenpnq","c1",20,"","exp3b"
"S_292","Y","30s","F","CAU","MW",NA,"","","","Sally","c2","pos","evenh","call","evenq","c1",17,"","exp3b"
"S_292","Y","30s","F","CAU","MW",NA,"","","","Andrew","c2","neut2","mnpi","clue","pq","c1",69,"","exp3b"
"S_292","Y","30s","F","CAU","MW",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",70,"","exp3b"
"S_292","Y","30s","F","CAU","MW",NA,"","","","Lydia","nopre","c1","filler","someclimb","noever","c2",18,"","exp3b"
"S_134","Y","20s","F","CAU","SO",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",40,"Maybe a hint of jealousy from Prue","exp3b"
"S_134","Y","20s","F","CAU","SO",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",80,"","exp3b"
"S_134","Y","20s","F","CAU","SO",NA,"","","","Matt","c2","neut","evenh","read","evenpnq","c1",1,"Take out the word even from Matt's dialogue.","exp3b"
"S_134","Y","20s","F","CAU","SO",NA,"","","","Roy","c2","neut","snpi","anytime","evenq","c1",58,"Sally sounds extremely busy.","exp3b"
"S_134","Y","20s","F","CAU","SO",NA,"","","","Lydia","yespre2","c1","filler","someclimb","yesever2","c2",35,"Ever sounds weird...","exp3b"
"S_134","Y","20s","F","CAU","SO",NA,"","","","Jacob","c2","neut2","evenl","grain","pq","c1",44,"","exp3b"
"S_134","Y","20s","F","CAU","SO",NA,"","","","Alice","c2","neg","mnpi","wink","pnq","c1",64,"","exp3b"
"S_132","Y","30s","M","CAU","NE",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",23,"she should have said yes or no","exp3b"
"S_132","Y","30s","M","CAU","NE",NA,"","","","Andrew","c2","neut","mnpi","clue","evenq","c1",86,"","exp3b"
"S_132","Y","30s","M","CAU","NE",NA,"","","","Sally","c2","neg","evenh","praise","pq","c1",100,"","exp3b"
"S_132","Y","30s","M","CAU","NE",NA,"","","","Roy","c2","neut2","snpi","anytime","evenpnq","c1",20,"","exp3b"
"S_132","Y","30s","M","CAU","NE",NA,"","","","Lydia","yespre","c1","filler","someclimb","yesever","c2",0,"","exp3b"
"S_132","Y","30s","M","CAU","NE",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",97,"","exp3b"
"S_132","Y","30s","M","CAU","NE",NA,"","","","Carrie","c2","neg","evenl","hint","pnq","c1",100,"","exp3b"
"S_270","Y","20s","M","AFR","OT",NA,"","I moved so much there is no valid answer.","","Prue","TRUE","c1","filler","base1c","res","TRUE",86,"It seems a bit off that climbing was the other choice but the sentance sounds fine.","exp3b"
"S_270","Y","20s","M","AFR","OT",NA,"","I moved so much there is no valid answer.","","Lydia","yespre","c1","filler","someclimb","yesever","c2",12,"Doesn't make sense.","exp3b"
"S_270","Y","20s","M","AFR","OT",NA,"","I moved so much there is no valid answer.","","Alice","c2","neut","mnpi","wink","evenq","c1",12,"Alice should be well aware mark doesn't know.","exp3b"
"S_270","Y","20s","M","AFR","OT",NA,"","I moved so much there is no valid answer.","","Sally","c2","neg","evenh","call","pq","c1",5,"Lenny just said he called no one. That includes Maria.","exp3b"
"S_270","Y","20s","M","AFR","OT",NA,"","I moved so much there is no valid answer.","","Dean","TRUE","c1","filler","base2c","res","TRUE",8,"Good thing I looked up where Prague is or that would be embarrassing.","exp3b"
"S_270","Y","20s","M","AFR","OT",NA,"","I moved so much there is no valid answer.","","Roy","c2","neut2","snpi","ever","evenpnq","c1",8,"Roy's comment only makes sense if they live in Peru but then Alice's comment would be the one to not make sense.","exp3b"
