"workerid","nat","age","gender","race","region","gendCom","raceCom","regCom","genCom","name1","trialtype","content","qtype","context","rescontent","resvalence","sent1","sent2","comment","experiment"
"S_303","Y","50s","F","AFR","SO",NA,"","","","Matt","evenh","read","evenpnq","c1","solve","neg",67,51,"","exp1b"
"S_303","Y","50s","F","AFR","SO",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",51,67,"","exp1b"
"S_303","Y","50s","F","AFR","SO",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",25,13,"","exp1b"
"S_391","Y","30s","F","CAU","NE",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",100,43,"","exp1b"
"S_391","Y","30s","F","CAU","NE",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",31,96,"","exp1b"
"S_391","Y","30s","F","CAU","NE",NA,"","","","Matt","evenh","read","pnq","c1","solve","neg",14,58,"","exp1b"
"S_391","Y","30s","F","CAU","NE",NA,"","","","Roy","snpi","ever","pq2","c1","ever","pos",0,23,"","exp1b"
"S_391","Y","30s","F","CAU","NE",NA,"","","","Lydia","filler","been","paris","c1","everclimb","pos2",23,76,"","exp1b"
"S_391","Y","30s","F","CAU","NE",NA,"","","","David","filler","everylift","every","c1","everylift","FALSE",57,0,"","exp1b"
"S_391","Y","30s","F","CAU","NE",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",0,100,"","exp1b"
"S_391","Y","30s","F","CAU","NE",NA,"","","","Andrew","mnpi","clue","evenpnq","c1","give","neg",56,100,"","exp1b"
"S_391","Y","30s","F","CAU","NE",NA,"","","","Jacob","evenl","smallest","evenq","c1","smallest","pos",28,71,"","exp1b"
"S_391","Y","30s","F","CAU","NE",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",0,14,"","exp1b"
"S_164","Y","20s","M","CAU","MW",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",85,32,"","exp1b"
"S_164","Y","20s","M","CAU","MW",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",57,39,"","exp1b"
"S_164","Y","20s","M","CAU","MW",NA,"","","","Lydia","filler","been","paris","c1","everclimb","neg",78,23,"","exp1b"
"S_164","Y","20s","M","CAU","MW",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",23,28,"","exp1b"
"S_164","Y","20s","M","CAU","MW",NA,"","","","Roy","snpi","ever","pq2","c1","ever","neg",65,34,"","exp1b"
"S_164","Y","20s","M","CAU","MW",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",28,74,"","exp1b"
"S_164","Y","20s","M","CAU","MW",NA,"","","","Carrie","evenl","hint","evenq","c1","inkling","neg",71,33,"","exp1b"
"S_164","Y","20s","M","CAU","MW",NA,"","","","David","filler","everylift","every","c1","everylift","TRUE",41,72,"","exp1b"
"S_164","Y","20s","M","CAU","MW",NA,"","","","Alice","mnpi","wink","evenpnq","c1","lift","pos",59,38,"","exp1b"
"S_164","Y","20s","M","CAU","MW",NA,"","","","Sally","evenh","praise","pnq","c1","call","pos",65,60,"","exp1b"
"S_6","Y","30s","F","NAT","SW",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",75,85,"","exp1b"
"S_6","Y","30s","F","NAT","SW",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",67,64,"","exp1b"
"S_6","Y","30s","F","NAT","SW",NA,"","","","Alice","mnpi","wink","evenq","c1","lift","pos",69,79,"","exp1b"
"S_6","Y","30s","F","NAT","SW",NA,"","","","Lydia","filler","everbeen","mars","c1","everclimb","neg",67,70,"","exp1b"
"S_6","Y","30s","F","NAT","SW",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",67,74,"","exp1b"
"S_6","Y","30s","F","NAT","SW",NA,"","","","Matt","evenh","read","pq","c1","solve","pos",71,86,"","exp1b"
"S_6","Y","30s","F","NAT","SW",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",67,41,"","exp1b"
"S_6","Y","30s","F","NAT","SW",NA,"","","","David","filler","everywink","any","c1","everywink","TRUE",33,46,"","exp1b"
"S_6","Y","30s","F","NAT","SW",NA,"","","","Lily","snpi","anything","evenpnq","c1","anything","neg",56,73,"","exp1b"
"S_6","Y","30s","F","NAT","SW",NA,"","","","Jacob","evenl","smallest","pnq","c1","smallest","neg",59,37,"","exp1b"
"S_432","Y","20s","M","CAU","SO",NA,"","","Florida is a strange place dialog wise","Prue","filler","base1b","TRUE","c1","base1b","FALSE",100,0,"","exp1b"
"S_432","Y","20s","M","CAU","SO",NA,"","","Florida is a strange place dialog wise","Dean","filler","base2b","FALSE","c1","base2b","TRUE",28,100,"","exp1b"
"S_432","Y","20s","M","CAU","SO",NA,"","","Florida is a strange place dialog wise","Jacob","evenl","smallest","evenpnq","c1","smallest","neg",14,69,"","exp1b"
"S_432","Y","20s","M","CAU","SO",NA,"","","Florida is a strange place dialog wise","Matt","evenh","read","evenq","c1","solve","pos",25,35,"","exp1b"
"S_432","Y","20s","M","CAU","SO",NA,"","","Florida is a strange place dialog wise","Lydia","filler","been","tibet","c1","everclimb","neg",100,37,"","exp1b"
"S_432","Y","20s","M","CAU","SO",NA,"","","Florida is a strange place dialog wise","Beth","filler","base3b","FALSE","c1","base3b","neg",0,0,"","exp1b"
"S_432","Y","20s","M","CAU","SO",NA,"","","Florida is a strange place dialog wise","Alice","mnpi","wink","pq","c1","lift","pos",100,100,"","exp1b"
"S_432","Y","20s","M","CAU","SO",NA,"","","Florida is a strange place dialog wise","Richard","filler","base4b","FALSE","c1","base4b","TRUE",29,82,"","exp1b"
"S_432","Y","20s","M","CAU","SO",NA,"","","Florida is a strange place dialog wise","David","filler","everyany","any","c1","everylift","TRUE",100,100,"","exp1b"
"S_432","Y","20s","M","CAU","SO",NA,"","","Florida is a strange place dialog wise","Lily","snpi","anything","pnq2","c1","anything","neg",100,100,"","exp1b"
"S_167","Y","20s","M","CAU","MW",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",100,100,"","exp1b"
"S_167","Y","20s","M","CAU","MW",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",23,73,"","exp1b"
"S_167","Y","20s","M","CAU","MW",NA,"","","","Carrie","evenl","hint","evenpnq","c1","inkling","neg",58,89,"","exp1b"
"S_167","Y","20s","M","CAU","MW",NA,"","","","Alice","mnpi","wink","pq","c1","lift","pos",79,88,"","exp1b"
"S_167","Y","20s","M","CAU","MW",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",0,77,"","exp1b"
"S_167","Y","20s","M","CAU","MW",NA,"","","","David","filler","everyever","any","c1","everywink","TRUE",26,84,"","exp1b"
"S_167","Y","20s","M","CAU","MW",NA,"","","","Lily","snpi","anything","pnq2","c1","anything","neg",11,82,"","exp1b"
"S_167","Y","20s","M","CAU","MW",NA,"","","","Lydia","filler","been","tibet","c1","everclimb","neg",19,67,"","exp1b"
"S_167","Y","20s","M","CAU","MW",NA,"","","","Matt","evenh","read","evenq","c1","solve","pos",22,72,"","exp1b"
"S_167","Y","20s","M","CAU","MW",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",0,76,"","exp1b"
"S_291","Y","30s","F","CAU","MW",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",100,0,"","exp1b"
"S_291","Y","30s","F","CAU","MW",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",0,99,"","exp1b"
"S_291","Y","30s","F","CAU","MW",NA,"","","","Alice","mnpi","wink","evenpnq","c1","lift","pos",0,0,"","exp1b"
"S_291","Y","30s","F","CAU","MW",NA,"","","","Lily","snpi","anything","pq2","c1","anything","neg",100,69,"","exp1b"
"S_291","Y","30s","F","CAU","MW",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",0,90,"","exp1b"
"S_291","Y","30s","F","CAU","MW",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",0,85,"","exp1b"
"S_291","Y","30s","F","CAU","MW",NA,"","","","Carrie","evenl","hint","evenq","c1","inkling","neg",100,94,"","exp1b"
"S_291","Y","30s","F","CAU","MW",NA,"","","","Matt","evenh","read","pnq","c1","solve","pos",79,65,"","exp1b"
"S_291","Y","30s","F","CAU","MW",NA,"","","","David","filler","everywink","every","c1","everywink","TRUE",0,75,"","exp1b"
"S_291","Y","30s","F","CAU","MW",NA,"","","","Lydia","filler","everbeen","paris","c1","everclimb","neg",66,21,"","exp1b"
"S_409","Y","20s","F","CAU","OT",NA,"","texas","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",100,97,"","exp1b"
"S_409","Y","20s","F","CAU","OT",NA,"","texas","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",42,7,"","exp1b"
"S_409","Y","20s","F","CAU","OT",NA,"","texas","","Lily","snpi","anything","pnq2","c1","anything","neg",99,75,"","exp1b"
"S_409","Y","20s","F","CAU","OT",NA,"","texas","","Andrew","mnpi","clue","pq","c1","give","pos",99,83,"","exp1b"
"S_409","Y","20s","F","CAU","OT",NA,"","texas","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",3,93,"","exp1b"
"S_409","Y","20s","F","CAU","OT",NA,"","texas","","Matt","evenh","read","evenq","c1","solve","pos",71,71,"","exp1b"
"S_409","Y","20s","F","CAU","OT",NA,"","texas","","Carrie","evenl","hint","evenpnq","c1","inkling","neg",69,81,"","exp1b"
"S_409","Y","20s","F","CAU","OT",NA,"","texas","","David","filler","everyany","any","c1","everylift","TRUE",96,92,"","exp1b"
"S_409","Y","20s","F","CAU","OT",NA,"","texas","","Lydia","filler","everbeen","tibet","c1","everclimb","neg",91,91,"","exp1b"
"S_409","Y","20s","F","CAU","OT",NA,"","texas","","Beth","filler","base3b","FALSE","c1","base3b","neg",2,4,"","exp1b"
"S_1","Y","20s","M","AFR","WE",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",67,38,"","exp1b"
"S_1","Y","20s","M","AFR","WE",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",67,34,"","exp1b"
"S_1","Y","20s","M","AFR","WE",NA,"","","","Matt","evenh","read","pnq","c1","solve","pos",59,79,"","exp1b"
"S_1","Y","20s","M","AFR","WE",NA,"","","","Andrew","mnpi","clue","evenpnq","c1","give","pos",16,84,"","exp1b"
"S_1","Y","20s","M","AFR","WE",NA,"","","","Lily","snpi","anything","pq2","c1","anything","neg",72,11,"","exp1b"
"S_1","Y","20s","M","AFR","WE",NA,"","","","David","filler","everywink","every","c1","everywink","TRUE",91,68,"","exp1b"
"S_1","Y","20s","M","AFR","WE",NA,"","","","Jacob","evenl","smallest","evenq","c1","smallest","neg",32,70,"","exp1b"
"S_1","Y","20s","M","AFR","WE",NA,"","","","Lydia","filler","been","paris","c1","everclimb","neg",66,23,"","exp1b"
"S_1","Y","20s","M","AFR","WE",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",67,40,"","exp1b"
"S_1","Y","20s","M","AFR","WE",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",67,61,"","exp1b"
"S_439","Y","20s","F","CAU","MW",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",25,100,"","exp1b"
"S_439","Y","20s","F","CAU","MW",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",100,100,"","exp1b"
"S_439","Y","20s","F","CAU","MW",NA,"","","","Lydia","filler","been","tibet","c1","everclimb","pos2",85,87,"","exp1b"
"S_439","Y","20s","F","CAU","MW",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",25,81,"","exp1b"
"S_439","Y","20s","F","CAU","MW",NA,"","","","Lily","snpi","anything","pnq2","c1","anything","pos",64,72,"","exp1b"
"S_439","Y","20s","F","CAU","MW",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",0,80,"","exp1b"
"S_439","Y","20s","F","CAU","MW",NA,"","","","David","filler","everyever","any","c1","everywink","FALSE",22,63,"","exp1b"
"S_439","Y","20s","F","CAU","MW",NA,"","","","Matt","evenh","read","evenq","c1","solve","neg",47,93,"","exp1b"
"S_439","Y","20s","F","CAU","MW",NA,"","","","Andrew","mnpi","clue","pq","c1","give","neg",88,88,"","exp1b"
"S_439","Y","20s","F","CAU","MW",NA,"","","","Jacob","evenl","smallest","evenpnq","c1","smallest","pos",42,67,"","exp1b"
"S_184","Y","30s","M","ASI","MW",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",90,30,"","exp1b"
"S_184","Y","30s","M","ASI","MW",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",15,70,"","exp1b"
"S_184","Y","30s","M","ASI","MW",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",5,65,"","exp1b"
"S_184","Y","30s","M","ASI","MW",NA,"","","","Lydia","filler","everbeen","tibet","c1","everclimb","pos2",40,81,"","exp1b"
"S_184","Y","30s","M","ASI","MW",NA,"","","","David","filler","everyever","any","c1","everywink","FALSE",19,24,"","exp1b"
"S_184","Y","30s","M","ASI","MW",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",5,10,"","exp1b"
"S_184","Y","30s","M","ASI","MW",NA,"","","","Alice","mnpi","wink","pq","c1","lift","neg",91,67,"","exp1b"
"S_184","Y","30s","M","ASI","MW",NA,"","","","Lily","snpi","anything","pnq2","c1","anything","pos",83,62,"","exp1b"
"S_184","Y","30s","M","ASI","MW",NA,"","","","Carrie","evenl","hint","evenpnq","c1","inkling","pos",87,44,"","exp1b"
"S_184","Y","30s","M","ASI","MW",NA,"","","","Sally","evenh","praise","evenq","c1","call","neg",90,86,"","exp1b"
"S_192","Y","30s","M","CAU","SW",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",79,100,"","exp1b"
"S_192","Y","30s","M","CAU","SW",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",100,29,"","exp1b"
"S_192","Y","30s","M","CAU","SW",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",0,22,"","exp1b"
"S_192","Y","30s","M","CAU","SW",NA,"","","","Lydia","filler","been","mars","c1","everclimb","pos2",76,87,"","exp1b"
"S_192","Y","30s","M","CAU","SW",NA,"","","","Sally","evenh","praise","pq","c1","call","neg",99,92,"","exp1b"
"S_192","Y","30s","M","CAU","SW",NA,"","","","Lily","snpi","anything","evenpnq","c1","anything","pos",14,35,"","exp1b"
"S_192","Y","30s","M","CAU","SW",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",6,62,"","exp1b"
"S_192","Y","30s","M","CAU","SW",NA,"","","","Andrew","mnpi","clue","evenq","c1","give","neg",57,43,"","exp1b"
"S_192","Y","30s","M","CAU","SW",NA,"","","","David","filler","everylift","any","c1","everylift","FALSE",0,12,"","exp1b"
"S_192","Y","30s","M","CAU","SW",NA,"","","","Jacob","evenl","smallest","pnq","c1","smallest","pos",21,54,"","exp1b"
"S_245","Y","50s","M","CAU","SO",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",92,100,"","exp1b"
"S_245","Y","50s","M","CAU","SO",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",0,100,"","exp1b"
"S_245","Y","50s","M","CAU","SO",NA,"","","","Lily","snpi","anything","pq2","c1","anything","pos",100,31,"","exp1b"
"S_245","Y","50s","M","CAU","SO",NA,"","","","David","filler","everywink","every","c1","everywink","FALSE",0,100,"","exp1b"
"S_245","Y","50s","M","CAU","SO",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",0,33,"","exp1b"
"S_245","Y","50s","M","CAU","SO",NA,"","","","Lydia","filler","everbeen","paris","c1","everclimb","pos2",80,20,"","exp1b"
"S_245","Y","50s","M","CAU","SO",NA,"","","","Alice","mnpi","wink","evenpnq","c1","lift","neg",40,13,"","exp1b"
"S_245","Y","50s","M","CAU","SO",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",19,62,"","exp1b"
"S_245","Y","50s","M","CAU","SO",NA,"","","","Jacob","evenl","smallest","evenq","c1","smallest","pos",12,5,"","exp1b"
"S_245","Y","50s","M","CAU","SO",NA,"","","","Matt","evenh","read","pnq","c1","solve","neg",90,20,"","exp1b"
"S_97","Y","50s","M","CAU","MW",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",75,100,"","exp1b"
"S_97","Y","50s","M","CAU","MW",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",61,100,"","exp1b"
"S_97","Y","50s","M","CAU","MW",NA,"","","","Roy","snpi","ever","evenq","c1","ever","pos",100,100,"","exp1b"
"S_97","Y","50s","M","CAU","MW",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",0,100,"","exp1b"
"S_97","Y","50s","M","CAU","MW",NA,"","","","Sally","evenh","praise","evenpnq","c1","call","neg",46,100,"","exp1b"
"S_97","Y","50s","M","CAU","MW",NA,"","","","Andrew","mnpi","clue","pnq","c1","give","neg",100,100,"","exp1b"
"S_97","Y","50s","M","CAU","MW",NA,"","","","Carrie","evenl","hint","pq","c1","inkling","pos",100,100,"","exp1b"
"S_97","Y","50s","M","CAU","MW",NA,"","","","David","filler","everyany","every","c1","everylift","FALSE",75,100,"","exp1b"
"S_97","Y","50s","M","CAU","MW",NA,"","","","Lydia","filler","everclimb","dutch","c1","everclimb","pos2",100,100,"","exp1b"
"S_97","Y","50s","M","CAU","MW",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",0,100,"","exp1b"
"S_418","Y","20s","M","CAU","SO",NA,"","","Simple and easy to complete. Have a nice day. :)","Prue","filler","base1b","TRUE","c1","base1b","FALSE",100,17,"","exp1b"
"S_418","Y","20s","M","CAU","SO",NA,"","","Simple and easy to complete. Have a nice day. :)","Dean","filler","base2b","FALSE","c1","base2b","TRUE",36,66,"","exp1b"
"S_418","Y","20s","M","CAU","SO",NA,"","","Simple and easy to complete. Have a nice day. :)","Andrew","mnpi","clue","evenq","c1","give","pos",69,22,"","exp1b"
"S_418","Y","20s","M","CAU","SO",NA,"","","Simple and easy to complete. Have a nice day. :)","Beth","filler","base3b","FALSE","c1","base3b","neg",0,17,"","exp1b"
"S_418","Y","20s","M","CAU","SO",NA,"","","Simple and easy to complete. Have a nice day. :)","Roy","snpi","ever","evenpnq","c1","ever","neg",75,22,"","exp1b"
"S_418","Y","20s","M","CAU","SO",NA,"","","Simple and easy to complete. Have a nice day. :)","David","filler","everywink","any","c1","everywink","TRUE",100,100,"","exp1b"
"S_418","Y","20s","M","CAU","SO",NA,"","","Simple and easy to complete. Have a nice day. :)","Carrie","evenl","hint","pnq","c1","inkling","neg",75,20,"","exp1b"
"S_418","Y","20s","M","CAU","SO",NA,"","","Simple and easy to complete. Have a nice day. :)","Sally","evenh","praise","pq","c1","call","pos",80,23,"","exp1b"
"S_418","Y","20s","M","CAU","SO",NA,"","","Simple and easy to complete. Have a nice day. :)","Richard","filler","base4b","FALSE","c1","base4b","TRUE",11,26,"","exp1b"
"S_418","Y","20s","M","CAU","SO",NA,"","","Simple and easy to complete. Have a nice day. :)","Lydia","filler","been","mars","c1","everclimb","neg",35,66,"","exp1b"
"S_365","Y","50s","F","AFR","SO",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",48,96,"","exp1b"
"S_365","Y","50s","F","AFR","SO",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",82,2,"","exp1b"
"S_365","Y","50s","F","AFR","SO",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",40,30,"","exp1b"
"S_365","Y","50s","F","AFR","SO",NA,"","","","Sally","evenh","praise","pq","c1","call","neg",87,66,"","exp1b"
"S_365","Y","50s","F","AFR","SO",NA,"","","","Lydia","filler","been","mars","c1","everclimb","pos2",17,75,"","exp1b"
"S_365","Y","50s","F","AFR","SO",NA,"","","","David","filler","everywink","any","c1","everywink","FALSE",86,82,"","exp1b"
"S_365","Y","50s","F","AFR","SO",NA,"","","","Lily","snpi","anything","evenpnq","c1","anything","pos",98,20,"","exp1b"
"S_365","Y","50s","F","AFR","SO",NA,"","","","Andrew","mnpi","clue","evenq","c1","give","neg",100,12,"","exp1b"
"S_365","Y","50s","F","AFR","SO",NA,"","","","Carrie","evenl","hint","pnq","c1","inkling","pos",99,53,"","exp1b"
"S_365","Y","50s","F","AFR","SO",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",76,80,"","exp1b"
"S_277","Y","20s","M","AFR","SO",NA,"","","Was a great survey.","Prue","filler","base1b","TRUE","c1","base1b","FALSE",83,68,"Am assuming she's talking more to herself in this case.","exp1b"
